id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2201627,Large Victorian Downtown: SDhouse,1315611,Cassandra,,Park West,32.72552,-117.16209,Entire home/apt,1200,1,49,2019-06-20,0.74,7,340
2210171,The Space,4548491,Chad,,Little Italy,32.72723,-117.16737,Entire home/apt,89,1,385,2019-06-26,5.81,2,0
2211030,Windansea Beach Room,2677773,David And Ana & Mikael,,La Jolla,32.83072,-117.27483,Private room,98,1,274,2019-06-29,4.19,3,18
2211494,Jungalow Studio,1323522,Kathrina,,University City,32.86982,-117.20463,Entire home/apt,108,2,0,,,1,0
2214453,Home Away from Home on Ensenada Ct.,11295162,Tracy,,Mission Bay,32.76648,-117.25143,Entire home/apt,150,3,23,2019-06-01,0.35,3,271
2221674,"Large House, 2living room 3bd 2bath",5436910,Alex,,Loma Portal,32.74538,-117.23428,Entire home/apt,369,2,31,2018-07-16,0.47,12,0
2222269,"Panoramic Ocean View House, San Diego, California",11338399,Patrick,,Mission Bay,32.58088,-117.03282,Entire home/apt,399,3,23,2019-06-29,0.71,2,209
2222902,Bayside Walk Beauty W-2,9624153,Dixie & Jules,,Mission Bay,32.78285,-117.25237,Entire home/apt,415,3,3,2019-04-05,0.20,40,324
2223857,Bayfront Beauty W-16,9624153,Dixie & Jules,,Mission Bay,32.78491,-117.25183,Entire home/apt,375,3,11,2019-04-05,0.40,40,235
2223910,Spacious Sequoia Hideaway,9624153,Dixie & Jules,,Mission Bay,32.78981,-117.23419,Entire home/apt,415,5,0,,,40,211
2228529,Centrally Located Flat by Downtown,1028043,Jesse And Tracy,,Balboa Park,32.71788,-117.14459,Entire home/apt,110,1,92,2019-06-15,1.42,40,176
2229581,"Tropical paradise, tranquil  vibe w pool n jacuzzi",11355502,Bobbie,,Encanto,32.73208,-117.05038,Private room,60,1,7,2015-10-26,0.12,1,356
2231238,3-Bedroom Bungalow in Heart of SD,11071658,Catherine,,North Hills,32.7459,-117.13552,Entire home/apt,175,3,164,2019-07-01,2.69,1,45
2234293,"1. Close to Qualcomm UCSD,Clean,WIFI,AC,Parking",7653310,Tao,,Mira Mesa,32.90321,-117.13889,Private room,48,20,165,2019-06-30,2.51,5,54
2242507,Gardenside Bungalow in Normal Heights,11453661,Marianne,,Normal Heights,32.75683,-117.11453,Entire home/apt,75,3,110,2019-06-14,1.67,1,254
2243256,"The Little Castle of South Park, Nr Downtown & Zoo",11457676,Martin And Diah,,Balboa Park,32.72779,-117.1353,Entire home/apt,195,3,43,2019-07-07,0.67,1,150
2244281,Fashion Valley family friendly,11463405,Natalia,,Linda Vista,32.77227,-117.16473,Entire home/apt,200,1,1,2016-05-13,0.03,1,0
2250463,"Private Bed & Bath, Close to City",11494172,Richard,,Webster,32.72847,-117.09477,Private room,70,2,3,2015-07-12,0.05,1,361
2254403,Bay Side South Mission Beach,11510170,Dan,,Mission Bay,32.76093,-117.25048,Entire home/apt,275,4,6,2017-03-04,0.12,1,0
2256788,Gorgeous Family Home - Ocean View!!,11524919,Matt,,Del Mar Heights,32.95192,-117.25625,Entire home/apt,678,14,0,,,1,358
2267232,Ocean Breeze Delight,9624153,Dixie & Jules,,Mission Bay,32.76105,-117.24856,Entire home/apt,875,3,0,,,40,318
2267425,Ocean Breeze Delight,9624153,Dixie & Jules,,Mission Bay,32.76056,-117.24843,Entire home/apt,900,3,0,,,40,298
2279233,Charming Art Deco Private Room!,11638802,Elizabeth (Betsy),,North Hills,32.76429,-117.13065,Private room,80,1,0,,,1,0
2283584,North Park Vintage Vibe - North Room,10100202,Cynthia And Andre,,North Hills,32.74538,-117.12578,Private room,50,1,147,2018-12-01,2.31,2,0
2297522,Spectacular Sunset Beauty D-1,9624153,Dixie & Jules,,Mission Bay,32.76318,-117.25294,Entire home/apt,815,4,2,2017-06-17,0.08,40,317
2298279,Spectacular Sunset Beauty D-2,9624153,Dixie & Jules,,Mission Bay,32.76377,-117.25329,Entire home/apt,785,4,2,2018-04-08,0.11,40,317
2299233,"Craftsman Home, Close to Hillcrest, Downtown & Zoo",3557910,Nicole,,West University Heights,32.75834,-117.14954,Entire home/apt,250,4,18,2018-08-15,0.28,1,0
2303470,CANYON RETREAT 1 BEDROOM GUESTHOUSE. SEE REVIEWS!,10704914,Erin,,Talmadge,32.76571,-117.09396,Entire home/apt,123,4,184,2019-07-03,2.86,1,303
2309481,Peaceful Bch Cottage Come Relax!,5105893,Bobbie,,Loma Portal,32.74546,-117.24338,Private room,50,1,11,2016-03-31,0.19,1,194
2310874,Beautiful Sunrise Condo,9624153,Dixie & Jules,,Mission Bay,32.76658,-117.24999,Entire home/apt,448,3,0,,,40,320
2320541,"Hidden jewel of SD! Private entrance, private bath",2224579,Adazm,,Serra Mesa,32.79976,-117.13424,Private room,65,2,7,2019-07-10,1.94,1,292
2320908,San Diego - Inn at the Park,103427,Magalie,,Midtown,32.73965,-117.16037,Entire home/apt,279,1,2,2018-07-13,0.03,4,363
2326348,Cozy Beach Bungalow..  50 Steps to Beach!,11884110,Brian,,Mission Bay,32.7828,-117.25229,Entire home/apt,225,2,149,2019-07-07,2.29,1,0
2339032,"Location!! Comfortable Cozy Room, Private Bathroom",11946340,Sara,,La Jolla,32.82305,-117.27914,Private room,125,2,42,2017-07-25,0.65,1,72
2343071,Private room and own bathroom.,11965785,Heather,,North Hills,32.75284,-117.14126,Private room,80,2,50,2019-06-23,0.76,1,342
2360713,LA JOLLA RESORT STYLE LUXURY CONDO,12032885,Anuk,,University City,32.87302,-117.21954,Entire home/apt,150,30,85,2019-04-20,1.31,1,245
2368033,"Townhouse Near Mission Bay, 30+Day discounted",12098633,Andrea,,Clairemont Mesa,32.8297,-117.19338,Entire home/apt,139,31,15,2018-10-20,0.25,3,176
2378206,2 Bed North Park Getaway,4879269,Charles,,City Heights West,32.75168,-117.11851,Entire home/apt,170,2,32,2019-06-28,0.51,2,202
2385601,Relaxing Bayfront Vacation Home,9624153,Dixie & Jules,,Mission Bay,32.77664,-117.25136,Entire home/apt,500,3,5,2019-07-08,0.37,40,345
2391912,Great house for Family Vacations,12165369,Chris,,Clairemont Mesa,32.82342,-117.18728,Entire home/apt,115,3,4,2016-07-26,0.07,1,0
2395974,Relaxing Bayview Sunrise B1,9624153,Dixie & Jules,,Mission Bay,32.78279,-117.25196,Entire home/apt,625,3,0,,,40,156
2396438,Spectacular Sunrise Beauty,9624153,Dixie & Jules,,Mission Bay,32.78125,-117.25165,Entire home/apt,625,3,2,2019-07-06,0.14,40,316
2396517,Beautiful Bay Getaway K-1,9624153,Dixie & Jules,,Mission Bay,32.78293,-117.25231,Entire home/apt,335,3,1,2014-05-09,0.02,40,259
2396568,Lovely Bayfront Beauty B-4,9624153,Dixie & Jules,,Mission Bay,32.78329,-117.252,Entire home/apt,450,3,10,2019-05-27,0.16,40,307
2406663,GasLamp Condo -Luxury Best Location,12301807,Vick,,Gaslamp Quarter,32.70956,-117.16025,Entire home/apt,100,30,2,2015-04-05,0.03,1,333
2410888,Beautiful Home near Beach & UCSD,12321320,Daniel,,North Clairemont,32.82236,-117.20068,Private room,100,1,57,2019-07-07,1.16,1,306
2411304,Historic South Park Bungalow,7883641,Amy & Eber,,South Park,32.72809,-117.12688,Entire home/apt,100,2,241,2019-07-07,3.67,1,254
2418835,Lovely Bayfront Beauty S-8,9624153,Dixie & Jules,,Mission Bay,32.78474,-117.25242,Entire home/apt,370,3,3,2018-05-28,0.13,40,341
2425702,Charming Studio Near Downtown,3134951,Eric,,Balboa Park,32.71765,-117.14202,Entire home/apt,124,1,357,2019-06-23,5.68,4,224
2448184,Giraffe/Zebra- 2 bedrooms & private bathroom,5835710,Kristin,,Bay Ho,32.8344,-117.22416,Private room,48,3,45,2019-07-02,0.69,4,29
2448193,"Comfort, Location & Unique Style!",1502676,Aaron,,North Hills,32.75085,-117.1423,Entire home/apt,119,2,180,2019-06-23,2.79,6,357
2451996,Cozy Balboa Park Studio ,12537318,April,,Midtown,32.73808,-117.16033,Entire home/apt,183,1,5,2015-03-23,0.08,1,0
2453194,1bdrm Apt on the Beach!,12543058,Nichelina,,Ocean Beach,32.74889,-117.2517,Entire home/apt,200,1,3,2015-07-12,0.05,1,0
2463167,"Quiet, Central San Diego Luxury in North Park",12595991,Isaiah,,North Hills,32.75271,-117.14214,Private room,74,1,186,2019-06-26,3.04,1,173
2464739,Beach Cottage - walk to the ocean,12603636,Melissa,,Ocean Beach,32.75169,-117.24832,Entire home/apt,128,3,118,2019-06-21,1.83,1,318
2467757,Right on the Beach!  Private bathroom.,12620821,Jhonny &,,Ocean Beach,32.75091,-117.25278,Private room,70,2,420,2019-07-05,6.47,1,10
2477615,Prime Waterfront Location!,8735628,Cindy,,Mission Bay,32.78741,-117.23977,Entire home/apt,1000,3,40,2019-06-28,0.84,24,246
2479263,Perfect location in San Diego - Longer Term,2771173,Sam,,Little Italy,32.72127,-117.16762,Private room,90,30,90,2018-09-15,1.46,1,0
2483060,1 Bed in Shared Room in Downtown's Top Hostel,3324885,Bobby,,Little Italy,32.7239,-117.16615,Shared room,32,1,103,2019-05-05,1.65,22,0
2487317,Special REDUCED PRICES from April to mid June!,12728646,Anne & Richard,,Balboa Park,32.71469,-117.14356,Entire home/apt,182,2,142,2019-06-23,2.19,1,103
2493673,"Casa Ballena, top floor Jacuzzi!",8735628,Cindy,,Mission Bay,32.77561,-117.25167,Entire home/apt,1545,3,16,2019-05-12,0.28,24,278
2493692,Lovely Bayfront Beauty B-15,9624153,Dixie & Jules,,Mission Bay,32.78304,-117.25071,Entire home/apt,395,3,6,2019-05-30,0.23,40,275
2494569,Coconut Cottage by the Bay!,8735628,Cindy,,Mission Bay,32.77393,-117.25,Entire home/apt,257,3,12,2019-06-17,0.20,24,50
2495375,"Beachy Keen Town Home, Steps to Ocean & Bay!",8735628,Cindy,,Mission Bay,32.77535,-117.25186,Entire home/apt,250,3,10,2019-06-15,0.20,24,333
2495531,Cozy Condo in Hip North Park,12678878,Elizabeth,,North Hills,32.74586,-117.12297,Entire home/apt,124,2,34,2019-07-07,0.56,1,78
2495693,This beachy Townhome is a Shore thing!! :),8735628,Cindy,,Mission Bay,32.77571,-117.25263,Entire home/apt,450,3,18,2019-06-08,0.30,24,336
2502282,"$110/ Convent Ctr, downtown, zoo, museum #6",861297,Ron,,Balboa Park,32.71659,-117.13931,Entire home/apt,110,2,37,2019-03-31,0.58,9,318
2508568,HUGE 2 BR/2 BA Mission Beach Condo,8883029,Dj,,Mission Bay,32.76287,-117.25136,Entire home/apt,225,3,227,2019-06-30,3.55,1,300
2510166,Master Bedroom in a modern Penthouse,1731764,Josemar,,North Hills,32.74603,-117.14562,Private room,94,1,36,2019-06-04,0.65,3,160
2510188,Private Bedroom in a modern Penthouse,1731764,Josemar,,Midtown,32.74703,-117.14697,Private room,67,2,3,2018-09-02,0.25,3,7
2510234,3 STORY LUXURY PENTHOUSE IN HILLCREST - 3 + DAYS,1731764,Josemar,,Midtown,32.74809,-117.14774,Entire home/apt,440,7,10,2017-12-22,0.16,3,58
2521362,Queen + Suite of Private Rooms,12908420,Daria,,Mira Mesa,32.91334,-117.14643,Private room,159,1,13,2019-04-30,0.20,2,89
2521518,Steps to the Ocean,12824283,Beverly,,Ocean Beach,32.7411,-117.25394,Entire home/apt,98,2,4,2018-06-25,0.06,1,0
2528690,Beautiful and Unique Canyon Home,12949014,Todd & Randy,,Talmadge,32.76506,-117.09255,Entire home/apt,275,4,23,2019-06-07,0.39,3,38
2539600,FUTON(spring mattress) and COUCH!!!,12624628,Melissa,,Normal Heights,32.7616,-117.1179,Shared room,52,1,1,2015-01-14,0.02,1,0
2540298,Spanish-style Guest House,13008497,Mireille,,North Hills,32.73588,-117.13249,Entire home/apt,99,2,345,2019-06-21,5.32,1,332
2546692,"Modern, Garden Studio in North Park!",9192036,Gail & Beth,,North Hills,32.73847,-117.12699,Entire home/apt,109,3,22,2019-03-13,0.34,7,337
2547043,"$110/Convent Ctr, downtown, zoo, museum #7",861297,Ron,,Balboa Park,32.71571,-117.13852,Entire home/apt,110,2,20,2019-06-16,0.33,9,286
2547585,Beach Bungalow with Ocean View,5784602,Sara & Tim,,Pacific Beach,32.81021,-117.2482,Entire home/apt,150,3,100,2019-06-23,1.59,1,165
2551607,Fabulous Beach House Pool and Spa!,10546982,Miriam,,Pacific Beach,32.797,-117.2305,Entire home/apt,480,2,92,2019-06-28,1.44,1,328
2554063,1 BDR APARTMENT/UCSD/LA JOLLA,12062009,Elaine,,University City,32.86358,-117.21385,Entire home/apt,112,3,1,2015-10-16,0.02,1,0
2554184,Ocean/Downtown/ San Diego Bay Stunning Views,13078170,Nichole,,Midtown,32.73222,-117.16475,Entire home/apt,200,2,2,2016-08-08,0.06,1,0
2557750,NEW Penthouse condo in the Gaslamp,13094958,Noel,,Gaslamp Quarter,32.70792,-117.16077,Entire home/apt,135,30,2,2016-10-29,0.06,2,305
2557810,Luxury Loft Located in the GasLamp!,5879885,Brandon,,East Village,32.71372,-117.1582,Entire home/apt,130,30,0,,,12,333
2575335,"Large Unit/sep entrance/private bath, ocean view",11131047,Brita,,La Jolla,32.82997,-117.26706,Private room,120,3,92,2019-07-06,1.52,2,246
2577880,La Jolla Exquisite 1920's Estate,13190754,Thomas & Corina,,La Jolla,32.84571,-117.25989,Entire home/apt,1430,30,0,,,1,364
2582718,Cozy Studio/Flat Steps to Ocean745.5- Sleeps 2 BBQ,874515,Luke,,Mission Bay,32.76842,-117.25245,Entire home/apt,100,3,8,2018-08-20,0.13,26,243
2590556,P BEACH  Special Offer Ocean View,13262612,An,,Pacific Beach,32.80083,-117.24645,Entire home/apt,184,1,65,2019-06-23,1.01,4,344
2592850,Beachy Garden Oasis,8729833,Rachel,,Ocean Beach,32.73525,-117.24232,Entire home/apt,102,1,9,2015-10-11,0.18,1,0
2593335,"Separate private studio/own bath, ocean view",11131047,Brita,,La Jolla,32.82954,-117.26661,Private room,115,3,90,2019-07-07,1.49,2,252
2594607,The Hohe's (HOY) Beach House w/ AC,8658942,Steven And Karron,,Pacific Beach,32.80325,-117.2582,Entire home/apt,360,4,28,2019-06-07,0.44,2,160
2598921,Contemporary East Village Loft,13308439,Denny,,East Village,32.71059,-117.1542,Entire home/apt,80,30,17,2019-04-04,0.26,1,311
2606578,Central San Diego Location: Private Patio & AC,3984907,John & Christina,,North Hills,32.74625,-117.13792,Entire home/apt,81,1,350,2019-07-12,5.61,1,44
2607752,Cozy Studio with Private Patio on a Canyon in Mission Hills,1230464,Chuck And Yvonne,,Old Town,32.75355,-117.17096,Entire home/apt,115,3,198,2019-07-10,3.27,1,69
2620322,South Mission Beach Zen-Like Studio,868307,Laura & Rob,,Mission Bay,32.76181,-117.24736,Entire home/apt,195,2,272,2019-06-16,4.23,1,309
2626786,Two Bed Victorian Room Private bath,26141,Violet And Bill,,Bay Park,32.79026,-117.19664,Private room,82,2,56,2016-12-13,0.87,4,3
2633036,Elegant medditreannean Studio by SDSU & Stadium,13373801,Seif,,El Cerritos,32.75805,-117.067,Entire home/apt,91,2,33,2019-07-07,0.97,1,237
2636301,Stylish Canyon Home Central to Everything,12949014,Todd & Randy,,West University Heights,32.75383,-117.15673,Entire home/apt,249,3,74,2019-05-27,1.34,3,329
2636761,Romantic room under the blue dome,10453314,Bibi,,La Jolla,32.8504,-117.25745,Private room,100,2,38,2016-10-09,0.59,5,365
2660215,Allied Garden Cottage - Purple Guest Room,7521352,Daphne,,Del Cerro,32.79536,-117.07176,Private room,45,2,70,2019-03-31,1.13,1,0
2664145,Fabulous Mission Beach Ocean Front Condo,13635886,Nina,,Mission Bay,32.77653,-117.25324,Entire home/apt,500,4,11,2019-05-09,0.21,1,269
2672304,Mission Beach - Bungalow - House with Guest House,13681443,,,Mission Bay,32.76307,-117.25054,Entire home/apt,499,4,5,2018-06-14,0.10,2,14
2678376,Town-home in the Heart of Hillcrest,12709492,Chuck,,Midtown,32.74776,-117.15324,Private room,59,2,163,2019-06-23,2.61,1,335
2679898,Bayfront Paradise M-4,9624153,Dixie & Jules,,Mission Bay,32.78666,-117.25326,Entire home/apt,510,3,0,,,40,273
2683657,Balcony Room in Heart of San Diego!,5377646,Brian,,Park West,32.72593,-117.16419,Private room,68,3,258,2019-07-13,4.03,4,310
2686765,Diamond! near SDSU  (Long Term Very Welcome),634995,Brendan,,El Cerritos,32.75877,-117.07048,Private room,39,3,46,2019-05-12,0.76,1,300
2689143,Bay View Hacienda - Rustic Luxury ,13765402,Lynn,,Bay Park,32.7865,-117.19738,Entire home/apt,395,3,5,2016-10-05,0.08,1,0
2693032,Bayfront Paradise M-1,9624153,Dixie & Jules,,Mission Bay,32.78648,-117.25321,Entire home/apt,565,3,0,,,40,187
2694364,2BR Home & Garden 1 Block to Beach,13789829,Ryder,,Pacific Beach,32.80266,-117.25913,Entire home/apt,150,2,249,2019-06-10,3.91,1,0
2695376,Private Ocean Beach Cottage,13795770,Peter,,Loma Portal,32.74534,-117.24574,Entire home/apt,101,3,259,2019-06-27,4.06,1,93
2695464,Penthouse studio in the Gaslamp,13094958,Noel,,Gaslamp Quarter,32.70792,-117.16018,Entire home/apt,99,30,2,2018-10-02,0.03,2,200
2695883,Bayfront Paradise M-2,9624153,Dixie & Jules,,Mission Bay,32.78522,-117.25204,Entire home/apt,710,4,0,,,40,34
2695962,Bayside Paradise M-3,9624153,Dixie & Jules,,Mission Bay,32.78475,-117.25182,Entire home/apt,710,7,0,,,40,41
2701049,Cozy 1BR/1BA in PB (NO Extra Fees!),13207432,Clark,,Pacific Beach,32.7973,-117.25165,Entire home/apt,99,2,10,2016-02-02,0.16,1,0
2701245,Pacific Beach Haven-close to beach!,13823006,Maria,,Pacific Beach,32.81058,-117.21977,Private room,85,2,24,2019-07-01,0.39,1,202
2702647,"Perfect Location!   Bankers Hill, San Diego",11342067,Andria,,Park West,32.72822,-117.16642,Entire home/apt,500,2,2,2019-06-16,0.04,1,345
2703885,North Bay Bungalow,9624153,Dixie & Jules,,Mission Bay,32.79162,-117.24326,Entire home/apt,580,3,0,,,40,275
2707639,Bednbike with private balcony,3201412,David And Briana,,Balboa Park,32.71729,-117.1473,Private room,33,2,159,2019-07-09,2.65,3,74
2714235,Amazing Condo by the Beach,5089653,Daniel,,Pacific Beach,32.80597,-117.23421,Entire home/apt,165,1,3,2014-12-07,0.05,1,330
2728811,P Beach Granny Flat Ocean View Deck,13262612,An,,Pacific Beach,32.80198,-117.24759,Entire home/apt,139,1,113,2019-06-23,1.77,4,345
2730356,Perfect in Every Way! 1-BDR APT.,6057643,Nélida,,Serra Mesa,32.79373,-117.13008,Entire home/apt,85,2,296,2019-07-02,4.77,1,236
2745854,Downtown Top Floor Studio,1023684,Hannah,,East Village,32.71263,-117.15667,Entire home/apt,150,3,6,2015-06-21,0.12,1,0
2747722,Spacious Beach Studio w/Air Conditioning!!!,8959661,Molly,,Mission Bay,32.78327,-117.25184,Entire home/apt,135,4,244,2019-07-01,3.85,18,261
2748720,Private Home in North Park,3308281,Corinne,,North Hills,32.73895,-117.11726,Entire home/apt,75,2,57,2019-07-02,0.93,1,27
2752141,Family Friendly House with Pool!,13169213,Julie,,Pacific Beach,32.80678,-117.24776,Entire home/apt,350,2,6,2016-06-18,0.10,1,225
2771788,Awesome North Park 1 bedroom Condo,2742651,Ed,,North Hills,32.75684,-117.12794,Entire home/apt,120,3,137,2019-06-30,2.18,1,341
2777781,Historic Gallagher Home (2),4779887,John,,Midtown,32.73953,-117.16339,Private room,90,2,49,2019-05-26,0.78,4,194
2778530,"THE SHIRE - cozy, quiet, location!",735136,Erin,,North Hills,32.75161,-117.14548,Entire home/apt,69,2,209,2019-07-07,3.29,1,10
2801479,Your Home Away! Spring into Summer!,9815838,Susan,,Rancho Bernadino,33.02197,-117.06899,Entire home/apt,136,2,156,2019-07-08,2.52,1,272
2811554,LONG BOARDS WELCOME!,22476,99 Steps,,Mission Bay,32.78548,-117.25409,Entire home/apt,128,3,140,2019-06-09,2.30,4,238
2812322,Gorgeous master bed with ensuite,3434582,June & Christian,,North Hills,32.74587,-117.12633,Private room,140,3,22,2019-06-01,0.35,1,83
2842251,Lovely Guesthouse in garden setting,4934553,Gwynn,,Talmadge,32.7616,-117.09314,Entire home/apt,140,3,117,2019-06-28,2.60,1,312
2847699,"San Diego central, Mission Hills with parking",14563963,Vito,,Old Town,32.7525,-117.17561,Entire home/apt,100,28,77,2018-12-16,1.26,1,101
2857759,Poolside Luxury Studio for 2,4879269,Charles,,City Heights West,32.75204,-117.11886,Entire home/apt,95,1,26,2019-05-12,0.41,2,323
2864068,Spanish style courtyard house,14638835,Katie,,La Jolla,32.86873,-117.241,Entire home/apt,344,2,28,2019-07-07,0.46,1,87
2876212,Spacious Gaslamp Getaway!,14702215,Lawrence,,East Village,32.71349,-117.15614,Entire home/apt,224,3,114,2019-06-29,1.83,2,235
2877472,Mission Beach Condo Great Location,14601919,Connie,,Mission Bay,32.78473,-117.25301,Entire home/apt,300,3,13,2019-07-06,0.21,1,64
2883218,2 Bedroom 1 bath apartment,14735564,Luis,,College Area,32.76572,-117.06198,Entire home/apt,160,1,0,,,1,0
2886805,Del Mar-Light and Bright TownHome,14753013,Tasha,,Carmel Valley,32.94374,-117.23625,Private room,75,30,8,2018-09-30,0.13,1,122
2886898,San Diego Historic Victorian Private 3-Room Suite,2077191,Jo Ann,,Grant Hill,32.70986,-117.14715,Private room,87,2,256,2019-07-08,4.08,1,319
2902779,P BEACH 2 bed house Oceanview deck,13262612,An,,Pacific Beach,32.80226,-117.24738,Entire home/apt,249,2,17,2017-09-04,0.28,4,337
2908382,Private Casita with Reserved Parking in Hillcrest,14858279,Marcus,,Midtown,32.74616,-117.16523,Entire home/apt,75,2,215,2019-07-12,3.41,1,164
2910056,OB Condo walk to the beach,14867652,Andreas,,Ocean Beach,32.7428,-117.25051,Entire home/apt,275,3,19,2019-07-07,0.32,1,361
2917769,Mission Beach Home by the Sea!,14900495,David,,Mission Bay,32.76625,-117.25199,Entire home/apt,395,3,33,2017-08-24,0.53,1,0
2924888,Peaceful House & Yard for Family,13348171,Amanda,,Gateway,32.72418,-117.11086,Entire home/apt,250,4,1,2014-05-28,0.02,1,0
2927366,Large Home-Sleeps 10 for families or conventions,14930271,Jill,,Balboa Park,32.72324,-117.13251,Entire home/apt,192,2,170,2019-07-01,2.76,1,322
2929077,Upscale Loft in Vibrant Gaslamp w/Gigabit Wifi,7614081,Jeremy,,East Village,32.71101,-117.15851,Entire home/apt,139,30,11,2019-06-14,0.26,8,330
2934653,Beach Front Condo on Boardwalk!!!,14125936,Dustin,,Pacific Beach,32.798,-117.25643,Entire home/apt,100,16,0,,,1,0
2934995,The Get-Away Chalet!,8735628,Cindy,,Mission Bay,32.77336,-117.2511,Entire home/apt,670,3,14,2019-06-11,0.29,24,71
2951220,Lovely Bedroom near Airport & Beach,14523291,Mia,,Loma Portal,32.75011,-117.21717,Private room,69,1,206,2019-06-24,3.34,8,179
2956102,King Palms (Private Room),4088030,Jordan,,Ocean Beach,32.75403,-117.24729,Private room,136,3,9,2018-01-31,0.24,3,358
2956374,La Boheme Condo in North Park!,2394818,Vince,,North Hills,32.75001,-117.12861,Entire home/apt,125,30,14,2019-06-25,0.29,1,344
2965336,Tropical Oasis - 2 Blocks to Beach,9580316,Tami,,Mission Bay,32.79415,-117.23463,Entire home/apt,124,30,75,2018-11-07,1.23,2,71
2980624,Kid friendly -  2 blocks to the sea,15061261,Ronit,,La Jolla,32.81796,-117.27017,Entire home/apt,500,7,0,,,1,316
2983487,Fire Works & Close 2 Beach,14344655,Alicia,,Loma Portal,32.75483,-117.22806,Entire home/apt,109,2,1,2015-10-18,0.02,1,0
2989598,Holiday Escape with Putting Greens,2300955,Randy,,Sorrento Valley,32.90913,-117.16976,Entire home/apt,1050,1,0,,,1,359
2989719,Garden Bungalow in Central SD (Hillcrest),2549748,Arthur,,Midtown,32.74676,-117.15667,Entire home/apt,79,2,47,2019-07-02,1.95,1,15
2995039,Cozy and Close to the Beach,8992436,Lorraine,,La Jolla,32.83298,-117.27856,Entire home/apt,199,2,44,2019-07-06,0.94,4,248
2996178,♥ Award Winning Luxury & Views ♥,14645243,Rental With A View,,Midtown,32.73426,-117.17085,Entire home/apt,279,1,62,2019-07-10,1.30,5,265
2997167,Upscale Spacious 4 Bedroom House ,8992436,Lorraine,,Allied Gardens,32.81726,-117.07937,Entire home/apt,298,3,11,2019-01-01,0.21,4,241
3006192,Beach Condo is just steps to the Ocean and Bay,15320224,Kathryn,,Mission Bay,32.77595,-117.25119,Entire home/apt,270,3,5,2018-07-04,0.08,1,111
3010908,"Kid-friendly, newly remodeled home",15343653,Bradford,,Talmadge,32.76299,-117.08869,Entire home/apt,150,2,6,2016-07-04,0.10,1,0
3028994,Balboa Park/Hillcrest Retreat,14329567,Russell,,Midtown,32.7427,-117.16025,Private room,50,1,152,2019-07-06,2.50,1,135
3039560,"Sunny 2nd Story Apartment in North Park, San Diego",6238809,Stephanie,,North Hills,32.75201,-117.13118,Entire home/apt,110,29,32,2019-07-10,0.52,1,313
3043186,OCTOBER DEAL! Breezy Cottage 2 1/2 Blks Beach,7836397,Michael,,Ocean Beach,32.75168,-117.24511,Entire home/apt,79,3,65,2016-11-01,1.07,3,135
3049232,Large Tropical Paradise Resort Home,15523684,Anthony,,La Jolla,32.81969,-117.27251,Entire home/apt,795,7,0,,,1,365
3051851,San Diego Beach Condo Steps 2 Beach,15537250,Andrea & Jim,,Mission Bay,32.76856,-117.2506,Entire home/apt,301,4,14,2019-04-22,0.30,1,327
3052682,2 bedroom ~ 2 bathroom chic home in Northpark,6925622,Erik,,North Hills,32.74503,-117.13916,Entire home/apt,159,1,186,2019-07-05,3.11,1,181
3053563,Quiet and clean senior apartment near UCSD,9073422,Lou & Anne,,University City,32.85331,-117.20542,Entire home/apt,70,7,2,2017-01-28,0.06,2,364
3060283,2BD Private Townhouse,1700615,Kim,,Del Mar Heights,32.93566,-117.24279,Entire home/apt,130,1,43,2017-08-17,0.71,1,0
3068306,"OLD TOWN STUDIO,POOL, CABANA PARKING Pets Welcome",15614844,Bob,,Old Town,32.74992,-117.19289,Entire home/apt,200,2,26,2019-01-01,0.43,1,340
3069723,Excellent SD Location Great Rates!,15623484,Aida,,Rancho Penasquitos,32.98215,-117.13116,Entire home/apt,379,2,41,2018-07-22,0.67,1,337
3080062,North Park Guest House,15152203,Mark And Chad,,North Hills,32.74341,-117.13148,Entire home/apt,97,2,274,2019-06-28,4.45,1,28
3091801,★★650sf Modern 1BD APT w/ Water Views★★,11315693,Miles,,Loma Portal,32.74958,-117.23041,Entire home/apt,85,2,60,2019-06-25,1.00,9,320
3092314,"Great Home, 10 min walk to beach",129123,Michael,,Pacific Beach,32.80699,-117.25675,Entire home/apt,225,5,58,2019-06-22,0.94,3,341
3093987,Amazing Urban Oasis - Close to Everything!,14645243,Rental With A View,,Grant Hill,32.70886,-117.14696,Entire home/apt,179,1,87,2019-07-12,1.49,5,287
3095040,Cozy Casita in Ocean Beach,9912896,Brian,,Loma Portal,32.73915,-117.24182,Entire home/apt,130,3,193,2019-06-23,3.09,1,289
3096156,Charming Hillcrest 2-br  close to everything!,5002314,Jeff,,West University Heights,32.75498,-117.15106,Entire home/apt,189,1,193,2019-06-27,3.25,12,161
3096262,Quaint Hillcrest home w/ character in perfect spot,5002314,Jeff,,West University Heights,32.75395,-117.14883,Entire home/apt,163,1,258,2019-06-27,4.41,12,141
3096277,Cozy Hillcrest place newly remodeled in prime spot,5002314,Jeff,,West University Heights,32.75446,-117.14942,Entire home/apt,109,1,199,2019-06-27,3.36,12,135
